0.337123935,0.05,0.258942083,0.05,0.199086009,0.05
0.337123935,0.05,0.258942083,0.05,0.199086009,0.05
0.323851605,0.822288176,0.253316256,0.223767397,0.200283616,0.094766852
0.323851605,0.822288176,0.253316256,0.223767397,0.200283616,0.094766852
0.315550529,0.965675107,0.249391758,0.280088559,0.199047428,0.119275059
0.315550529,0.965675107,0.249391758,0.280088559,0.199047428,0.119275059
0.311188391,0.999999972,0.246700501,0.344633249,0.197577379,0.148630224
0.311188391,0.999999972,0.246700501,0.344633249,0.197577379,0.148630224
0.308207327,0.999999965,0.244972698,0.417932088,0.196399877,0.182531981
0.308207327,0.999999965,0.244972698,0.417932088,0.196399877,0.182531981
0.305731017,0.999999996,0.244000349,0.500553649,0.195594789,0.220880279
0.305731017,0.999999996,0.244000349,0.500553649,0.195594789,0.220880279
0.303797255,0.999999987,0.243615728,0.592986281,0.195115999,0.263759994
0.303797255,0.999999987,0.243615728,0.592986281,0.195115999,0.263759994
0.302307809,1,0.243653919,0.69577183,0.194895516,0.311401308
0.302307809,1,0.243653919,0.69577183,0.194895516,0.311401308
0.301143811,0.999999998,0.243855591,0.809601219,0.194848366,0.363579888
0.301143811,0.999999998,0.243855591,0.809601219,0.194848366,0.363579888
0.300261192,0.999999989,0.243573466,0.936694517,0.194928963,0.419963075
0.300261192,0.999999989,0.243573466,0.936694517,0.194928963,0.419963075
0.299619592,0.999999988,0.243413544,0.99998846,0.195158776,0.478235523
0.299619592,0.999999988,0.243413544,0.99998846,0.195158776,0.478235523
0.299194836,0.999999991,0.243690595,0.999999968,0.19548711,0.545446601
0.299194836,0.999999991,0.243690595,0.999999968,0.19548711,0.545446601
0.299094501,0.999999999,0.244028082,0.999999995,0.195729839,0.646584601
0.299094501,0.999999999,0.244028082,0.999999995,0.195729839,0.646584601
0.299733498,0.999999994,0.244633963,1,0.196653975,0.654366603
0.299733498,0.999999994,0.244633963,1,0.196653975,0.654366603
0.302498481,0.999999999,0.24614101,0.999999204,0.196627743,0.913103462
0.302498481,0.999999999,0.24614101,0.999999204,0.196627743,0.913103462
0.301752351,1.2,0.245905108,1.199998694,0.196508543,1.036468735
0.301752351,1.2,0.245905108,1.199998694,0.196508543,1.036468735
0.300936347,1.199999999,0.246201766,1.19999994,0.196479228,1.024260647
0.300936347,1.199999999,0.246201766,1.19999994,0.196479228,1.024260647
0.300291427,1.199999979,0.246493469,1.199999516,0.196846542,0.807599898
0.300291427,1.199999979,0.246493469,1.199999516,0.196846542,0.807599898
0.299749153,1.199999978,0.246767111,1.199999991,0.197252231,0.539054164
0.299749153,1.199999978,0.246767111,1.199999991,0.197252231,0.539054164
0.29923726,1.199999985,0.247025321,1.19999837,0.197682735,0.345759463
0.29923726,1.199999985,0.247025321,1.19999837,0.197682735,0.345759463
0.298777747,1.199999989,0.247267811,1.199999916,0.197826226,0.24126196
0.298777747,1.199999989,0.247267811,1.199999916,0.197826226,0.24126196
0.298356859,1.199999989,0.247483141,1.199999951,0.199599351,0.184439487
0.298356859,1.199999989,0.247483141,1.199999951,0.199599351,0.184439487
0.297965919,1.199999919,0.247713063,1.199997738,0.20159057,0.155325149
0.297965919,1.199999919,0.247713063,1.199997738,0.20159057,0.155325149
0.297599966,1.19999998,0.247915294,1.199995439,0.179986624,0.137536454
0.297599966,1.19999998,0.247915294,1.199995439,0.179986624,0.137536454
0.297280225,1.199999965,0.248103783,1.199999177,0.204097316,0.124704073
0.297280225,1.199999965,0.248103783,1.199999177,0.204097316,0.124704073
0.297045076,1.199942926,0.248308982,1.199998916,0.168979645,0.117902227
0.297045076,1.199942926,0.248308982,1.199998916,0.168979645,0.117902227
0.297092965,1.073022622,0.24848882,1.199996708,0.208468925,0.112066816
0.297092965,1.073022622,0.24848882,1.199996708,0.208468925,0.112066816
0.297066478,1.049742802,0.248623087,1.199998385,0.234413704,0.110341322
0.297066478,1.049742802,0.248623087,1.199998385,0.234413704,0.110341322
0.297034318,1.037478371,0.248794098,1.199835926,0.204125304,0.10886252
0.297034318,1.037478371,0.248794098,1.199835926,0.204125304,0.10886252
0.296986175,1.025848634,0.248938675,1.199280441,0.16419681,0.107266265
0.296986175,1.025848634,0.248938675,1.199280441,0.16419681,0.107266265
0.296950228,1.018075416,0.249044713,1.197951975,0.164206959,0.106490842
0.296950228,1.018075416,0.249044713,1.197951975,0.164206959,0.106490842
0.29692881,1.012872439,0.249200728,1.199941975,0.203393428,0.106222628
0.29692881,1.012872439,0.249200728,1.199941975,0.203393428,0.106222628
0.296876541,1.00939838,0.249370503,1.197073509,0.260152052,0.106197646
0.296876541,1.00939838,0.249370503,1.197073509,0.260152052,0.106197646
0.296863294,1.007082158,0.249457404,1.199870282,0.316914661,0.105470347
0.296863294,1.007082158,0.249457404,1.199870282,0.316914661,0.105470347
0.296828811,1.005605987,0.249527625,1.192831329,0.364284371,0.10533194
